Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,LapTime,PitInTime,PitOutTime,TrackStatus
SAI,55,61.0,2.0,HARD,41.0,99.292,,,1
SAI,55,62.0,2.0,HARD,42.0,99.958,,,12
RUS,63,1.0,1.0,MEDIUM,1.0,105.772,,,12
RUS,63,2.0,1.0,MEDIUM,2.0,101.103,,,12
RUS,63,3.0,1.0,MEDIUM,3.0,100.944,,,1
RUS,63,4.0,1.0,MEDIUM,4.0,101.086,,,1
RUS,63,5.0,1.0,MEDIUM,5.0,100.464,,,1
RUS,63,6.0,1.0,MEDIUM,6.0,100.221,,,1
RUS,63,7.0,1.0,MEDIUM,7.0,100.271,,,1
RUS,63,8.0,1.0,MEDIUM,8.0,100.464,,,1
RUS,63,9.0,1.0,MEDIUM,9.0,100.039,,,1
RUS,63,10.0,1.0,MEDIUM,10.0,100.093,,,1
RUS,63,11.0,1.0,MEDIUM,11.0,100.595,,,1
RUS,63,12.0,1.0,MEDIUM,12.0,100.463,,,1
RUS,63,13.0,1.0,MEDIUM,13.0,100.344,,,1
RUS,63,14.0,1.0,MEDIUM,14.0,100.758,,,1
RUS,63,15.0,1.0,MEDIUM,15.0,99.965,,,1
RUS,63,16.0,1.0,MEDIUM,16.0,100.062,,,1
RUS,63,17.0,1.0,MEDIUM,17.0,100.029,,,1
RUS,63,18.0,1.0,MEDIUM,18.0,99.686,,,1
RUS,63,19.0,1.0,MEDIUM,19.0,99.996,,,12
RUS,63,22.0,2.0,HARD,2.0,149.337,,,41
RUS,63,23.0,2.0,HARD,3.0,102.341,,,1
RUS,63,24.0,2.0,HARD,4.0,99.501,,,1
RUS,63,25.0,2.0,HARD,5.0,99.56,,,1
RUS,63,26.0,2.0,HARD,6.0,99.173,,,1
RUS,63,27.0,2.0,HARD,7.0,100.205,,,1
RUS,63,28.0,2.0,HARD,8.0,101.181,,,1
RUS,63,29.0,2.0,HARD,9.0,100.413,,,1
RUS,63,30.0,2.0,HARD,10.0,100.067,,,1
RUS,63,31.0,2.0,HARD,11.0,99.458,,,1
RUS,63,32.0,2.0,HARD,12.0,99.319,,,1
RUS,63,33.0,2.0,HARD,13.0,99.348,,,1
RUS,63,34.0,2.0,HARD,14.0,99.961,,,1
RUS,63,35.0,2.0,HARD,15.0,99.986,,,1
RUS,63,36.0,2.0,HARD,16.0,99.474,,,1
RUS,63,37.0,2.0,HARD,17.0,99.776,,,1
RUS,63,38.0,2.0,HARD,18.0,99.635,,,1
RUS,63,39.0,2.0,HARD,19.0,99.169,,,1
RUS,63,40.0,2.0,HARD,20.0,99.322,,,1
RUS,63,41.0,2.0,HARD,21.0,99.803,,,1
RUS,63,42.0,2.0,HARD,22.0,99.845,,,1
RUS,63,43.0,2.0,HARD,23.0,99.482,,,12
RUS,63,46.0,3.0,MEDIUM,2.0,96.273,,,1
RUS,63,47.0,3.0,MEDIUM,3.0,96.419,,,12
RUS,63,48.0,3.0,MEDIUM,4.0,96.649,,,1
RUS,63,49.0,3.0,MEDIUM,5.0,96.569,,,1
RUS,63,50.0,3.0,MEDIUM,6.0,97.006,,,1
RUS,63,51.0,3.0,MEDIUM,7.0,96.757,,,1
RUS,63,52.0,3.0,MEDIUM,8.0,97.414,,,1
RUS,63,53.0,3.0,MEDIUM,9.0,98.567,,,12
RUS,63,54.0,3.0,MEDIUM,10.0,97.396,,,1
RUS,63,55.0,3.0,MEDIUM,11.0,96.937,,,1
RUS,63,56.0,3.0,MEDIUM,12.0,97.029,,,1
RUS,63,57.0,3.0,MEDIUM,13.0,97.246,,,1
RUS,63,58.0,3.0,MEDIUM,14.0,98.686,,,1
RUS,63,59.0,3.0,MEDIUM,15.0,100.239,,,12
RUS,63,60.0,3.0,MEDIUM,16.0,99.51,,,1
RUS,63,61.0,3.0,MEDIUM,17.0,99.314,,,1
BOT,77,1.0,1.0,HARD,1.0,114.714,,,12
BOT,77,2.0,1.0,HARD,2.0,102.182,,,21
BOT,77,3.0,1.0,HARD,3.0,103.036,,,1
BOT,77,4.0,1.0,HARD,4.0,101.766,,,1
BOT,77,5.0,1.0,HARD,5.0,101.757,,,1
BOT,77,6.0,1.0,HARD,6.0,101.27,,,1
BOT,77,7.0,1.0,HARD,7.0,102.397,,,1
BOT,77,8.0,1.0,HARD,8.0,102.153,,,1
BOT,77,9.0,1.0,HARD,9.0,101.303,,,1
BOT,77,10.0,1.0,HARD,10.0,101.23,,,1
BOT,77,11.0,1.0,HARD,11.0,101.376,,,1
BOT,77,12.0,1.0,HARD,12.0,101.063,,,1
BOT,77,13.0,1.0,HARD,13.0,101.194,,,1
BOT,77,14.0,1.0,HARD,14.0,100.955,,,1
BOT,77,15.0,1.0,HARD,15.0,100.793,,,1
BOT,77,16.0,1.0,HARD,16.0,100.925,,,1
BOT,77,17.0,1.0,HARD,17.0,100.809,,,1
BOT,77,18.0,1.0,HARD,18.0,100.904,,,1
BOT,77,19.0,1.0,HARD,19.0,101.786,,,12
BOT,77,20.0,1.0,HARD,20.0,124.66,,,14
BOT,77,22.0,1.0,HARD,22.0,142.499,,,41
BOT,77,23.0,1.0,HARD,23.0,105.486,,,1
BOT,77,24.0,1.0,HARD,24.0,106.415,,,1
BOT,77,25.0,1.0,HARD,25.0,101.759,,,1
BOT,77,26.0,1.0,HARD,26.0,101.366,,,1
BOT,77,27.0,1.0,HARD,27.0,101.288,,,1
BOT,77,28.0,1.0,HARD,28.0,101.288,,,1
BOT,77,29.0,1.0,HARD,29.0,101.478,,,1
BOT,77,30.0,1.0,HARD,30.0,101.369,,,1
BOT,77,31.0,1.0,HARD,31.0,100.907,,,1
BOT,77,32.0,1.0,HARD,32.0,101.162,,,1
BOT,77,33.0,1.0,HARD,33.0,101.06,,,1
BOT,77,34.0,1.0,HARD,34.0,101.088,,,1
BOT,77,35.0,1.0,HARD,35.0,100.808,,,1
BOT,77,36.0,1.0,HARD,36.0,101.628,,,1
BOT,77,37.0,1.0,HARD,37.0,102.375,,,1
BOT,77,38.0,1.0,HARD,38.0,102.282,,,1
BOT,77,39.0,1.0,HARD,39.0,102.059,,,1
BOT,77,42.0,2.0,MEDIUM,2.0,98.392,,,12
BOT,77,43.0,2.0,MEDIUM,3.0,126.949,,,26
BOT,77,44.0,2.0,MEDIUM,4.0,134.405,,,671
BOT,77,45.0,2.0,MEDIUM,5.0,99.08,,,1
BOT,77,46.0,2.0,MEDIUM,6.0,98.979,,,12
BOT,77,47.0,2.0,MEDIUM,7.0,98.729,,,1
BOT,77,48.0,2.0,MEDIUM,8.0,98.573,,,1
BOT,77,49.0,2.0,MEDIUM,9.0,98.525,,,1
BOT,77,50.0,2.0,MEDIUM,10.0,98.092,,,1
BOT,77,51.0,2.0,MEDIUM,11.0,98.075,,,1
PIA,81,1.0,1.0,MEDIUM,1.0,111.927,,,12
PIA,81,2.0,1.0,MEDIUM,2.0,102.06,,,12
PIA,81,3.0,1.0,MEDIUM,3.0,101.909,,,1
PIA,81,4.0,1.0,MEDIUM,4.0,101.37,,,1
PIA,81,5.0,1.0,MEDIUM,5.0,101.241,,,1
PIA,81,6.0,1.0,MEDIUM,6.0,102.673,,,1
PIA,81,7.0,1.0,MEDIUM,7.0,102.309,,,1
PIA,81,8.0,1.0,MEDIUM,8.0,101.091,,,1
PIA,81,9.0,1.0,MEDIUM,9.0,100.474,,,1
PIA,81,10.0,1.0,MEDIUM,10.0,100.528,,,1
PIA,81,11.0,1.0,MEDIUM,11.0,100.678,,,1
PIA,81,12.0,1.0,MEDIUM,12.0,100.563,,,1
PIA,81,13.0,1.0,MEDIUM,13.0,101.119,,,1
PIA,81,14.0,1.0,MEDIUM,14.0,100.307,,,1
PIA,81,15.0,1.0,MEDIUM,15.0,100.709,,,1
PIA,81,16.0,1.0,MEDIUM,16.0,100.6,,,1
PIA,81,17.0,1.0,MEDIUM,17.0,100.846,,,1
PIA,81,18.0,1.0,MEDIUM,18.0,100.895,,,1
PIA,81,19.0,1.0,MEDIUM,19.0,101.322,,,12
PIA,81,22.0,2.0,HARD,2.0,138.79,,,41
PIA,81,23.0,2.0,HARD,3.0,103.549,,,1
PIA,81,24.0,2.0,HARD,4.0,102.238,,,1
PIA,81,25.0,2.0,HARD,5.0,101.272,,,1
PIA,81,26.0,2.0,HARD,6.0,100.802,,,1
PIA,81,27.0,2.0,HARD,7.0,100.529,,,1
PIA,81,28.0,2.0,HARD,8.0,101.47,,,1
PIA,81,29.0,2.0,HARD,9.0,101.749,,,1
PIA,81,30.0,2.0,HARD,10.0,100.553,,,1
PIA,81,31.0,2.0,HARD,11.0,100.033,,,1
PIA,81,32.0,2.0,HARD,12.0,100.104,,,1
PIA,81,33.0,2.0,HARD,13.0,100.237,,,1
PIA,81,34.0,2.0,HARD,14.0,101.598,,,1
PIA,81,35.0,2.0,HARD,15.0,102.204,,,1
PIA,81,36.0,2.0,HARD,16.0,100.587,,,1
PIA,81,37.0,2.0,HARD,17.0,100.368,,,1
PIA,81,38.0,2.0,HARD,18.0,100.858,,,1
PIA,81,39.0,2.0,HARD,19.0,102.986,,,1
PIA,81,40.0,2.0,HARD,20.0,100.299,,,1
PIA,81,41.0,2.0,HARD,21.0,99.982,,,1
PIA,81,42.0,2.0,HARD,22.0,99.783,,,1
PIA,81,43.0,2.0,HARD,23.0,112.356,,,126
PIA,81,44.0,2.0,HARD,24.0,136.298,,,6
PIA,81,45.0,2.0,HARD,25.0,112.685,,,671
PIA,81,46.0,2.0,HARD,26.0,98.492,,,1
PIA,81,47.0,2.0,HARD,27.0,98.889,,,12
PIA,81,48.0,2.0,HARD,28.0,98.647,,,1
PIA,81,49.0,2.0,HARD,29.0,99.008,,,1
PIA,81,50.0,2.0,HARD,30.0,98.832,,,1
PIA,81,51.0,2.0,HARD,31.0,98.656,,,1
PIA,81,52.0,2.0,HARD,32.0,98.793,,,1
PIA,81,53.0,2.0,HARD,33.0,98.773,,,12
PIA,81,54.0,2.0,HARD,34.0,100.546,,,1
PIA,81,55.0,2.0,HARD,35.0,100.108,,,1
PIA,81,56.0,2.0,HARD,36.0,99.141,,,1
PIA,81,57.0,2.0,HARD,37.0,99.14,,,1
PIA,81,58.0,2.0,HARD,38.0,99.516,,,12
PIA,81,59.0,2.0,HARD,39.0,99.428,,,21
PIA,81,60.0,2.0,HARD,40.0,99.189,,,1
PIA,81,61.0,2.0,HARD,41.0,99.616,,,1
PIA,81,62.0,2.0,HARD,42.0,101.41,,,12
